"Nº Lote";"Data da Transação";"Data Liquidação";"Prazo Antecipação";"Valor";"Valor Descontado";"Valor Antecipado";"Bandeira";"Segmento";"Nº Pedido";"Data Pedido";"Status Pedido"
"20618112403003829401";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 390,96";"R$ 3,07";"R$ 387,89";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112403003829301";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 194,99";"R$ 1,53";"R$ 193,46";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112403003829201";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 48,27";"R$ 0,38";"R$ 47,89";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112403003829101";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 381,66";"R$ 3,00";"R$ 378,66";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112302803829401";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 152,52";"R$ 1,20";"R$ 151,32";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112302803829301";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 38,75";"R$ 0,30";"R$ 38,45";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112302803829101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 915,22";"R$ 7,19";"R$ 908,03";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112102803829101";"21/11/2018 00:00:00";"21/12/2018 00:00:00";"17";"R$ 102,15";"R$ 0,65";"R$ 101,50";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112002803829401";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 182,43";"R$ 1,08";"R$ 181,35";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112002803829301";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 48,95";"R$ 0,29";"R$ 48,66";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618112002803829101";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 134,03";"R$ 0,79";"R$ 133,24";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111902803829301";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 230,36";"R$ 1,25";"R$ 229,11";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111902803829101";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 551,44";"R$ 2,98";"R$ 548,46";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111802903829401";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 784,76";"R$ 4,24";"R$ 780,52";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111802903829301";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 58,36";"R$ 0,32";"R$ 58,04";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111802903829101";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 150,15";"R$ 0,81";"R$ 149,34";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111602803829401";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 209,17";"R$ 1,03";"R$ 208,14";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20618111602803829101";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 480,02";"R$ 2,36";"R$ 477,66";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518120302802313101";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 125,06";"R$ 1,23";"R$ 123,83";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518120202902313401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 521,29";"R$ 5,11";"R$ 516,18";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518120202902313301";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 36,13";"R$ 0,35";"R$ 35,78";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518120202902313101";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 365,11";"R$ 3,58";"R$ 361,53";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518113002802313401";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 183,00";"R$ 1,80";"R$ 181,20";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518113002802313101";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 42,99";"R$ 0,42";"R$ 42,57";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112902802313401";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 112,67";"R$ 1,05";"R$ 111,62";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112902802313301";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 70,20";"R$ 0,65";"R$ 69,55";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112902802313101";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 180,50";"R$ 1,68";"R$ 178,82";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112702902313401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 27,85";"R$ 0,23";"R$ 27,62";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112702902313301";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 29,18";"R$ 0,24";"R$ 28,94";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112602802313301";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 44,02";"R$ 0,35";"R$ 43,67";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112602802313101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 569,19";"R$ 4,47";"R$ 564,72";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112502902313401";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 190,26";"R$ 1,49";"R$ 188,77";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112502902313201";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 367,96";"R$ 2,89";"R$ 365,07";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112502902313101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 67,96";"R$ 0,53";"R$ 67,43";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112403002313401";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 383,51";"R$ 3,01";"R$ 380,50";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112403002313301";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 29,18";"R$ 0,23";"R$ 28,95";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112403002313201";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 34,04";"R$ 0,27";"R$ 33,77";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112403002313101";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 50,89";"R$ 0,40";"R$ 50,49";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112302802313401";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 48,62";"R$ 0,38";"R$ 48,24";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112302802313101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 878,49";"R$ 6,90";"R$ 871,59";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112102802313101";"21/11/2018 00:00:00";"21/12/2018 00:00:00";"17";"R$ 199,36";"R$ 1,27";"R$ 198,09";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112002802313401";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 124,87";"R$ 0,74";"R$ 124,13";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518112002802313101";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 36,10";"R$ 0,21";"R$ 35,89";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518111902802313401";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 254,12";"R$ 1,37";"R$ 252,75";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518111902802313201";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 207,82";"R$ 1,12";"R$ 206,70";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518111802902313401";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 106,37";"R$ 0,58";"R$ 105,79";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518111703002313401";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 314,14";"R$ 1,70";"R$ 312,44";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"20518111703002313201";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 29,18";"R$ 0,16";"R$ 29,02";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018120302801251401";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 58,83";"R$ 0,58";"R$ 58,25";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018120202901251401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 62,90";"R$ 0,62";"R$ 62,28";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018120102701251401";"01/12/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 72,51";"R$ 0,71";"R$ 71,80";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018120102701251101";"01/12/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 34,03";"R$ 0,33";"R$ 33,70";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112902701251301";"29/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 121,09";"R$ 1,01";"R$ 120,08";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112802801251301";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 38,21";"R$ 0,32";"R$ 37,89";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112702701251301";"27/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 50,37";"R$ 0,40";"R$ 49,97";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112602801251101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 115,35";"R$ 0,91";"R$ 114,44";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112502901251101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 49,83";"R$ 0,39";"R$ 49,44";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112402701251101";"24/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 19,29";"R$ 0,15";"R$ 19,14";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112302701251401";"23/11/2018 00:00:00";"24/12/2018 00:00:00";"20";"R$ 128,94";"R$ 0,95";"R$ 127,99";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018112302701251101";"23/11/2018 00:00:00";"24/12/2018 00:00:00";"20";"R$ 85,57";"R$ 0,63";"R$ 84,94";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"15018111902801251401";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 54,93";"R$ 0,30";"R$ 54,63";"Elo";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818120302800740401";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 46,16";"R$ 0,45";"R$ 45,71";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818120302800740301";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 75,51";"R$ 0,74";"R$ 74,77";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818120202900740301";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 417,69";"R$ 4,10";"R$ 413,59";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818120202900740201";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 142,86";"R$ 1,40";"R$ 141,46";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818120102700740401";"01/12/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 102,22";"R$ 1,00";"R$ 101,22";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818113002700740101";"30/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 149,31";"R$ 1,39";"R$ 147,92";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112902700740401";"29/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 334,89";"R$ 2,79";"R$ 332,10";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112802800740401";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 76,67";"R$ 0,64";"R$ 76,03";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112802800740301";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 56,72";"R$ 0,47";"R$ 56,25";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112702700740301";"27/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 48,00";"R$ 0,38";"R$ 47,62";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112702700740101";"27/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 29,18";"R$ 0,23";"R$ 28,95";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112602800740301";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 29,18";"R$ 0,23";"R$ 28,95";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112602800740101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 368,17";"R$ 2,89";"R$ 365,28";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112502900740101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 161,32";"R$ 1,27";"R$ 160,05";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112402700740401";"24/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 62,57";"R$ 0,49";"R$ 62,08";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818112302700740401";"23/11/2018 00:00:00";"24/12/2018 00:00:00";"20";"R$ 32,71";"R$ 0,24";"R$ 32,47";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"14818111802900740401";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 184,35";"R$ 1,00";"R$ 183,35";"American Express";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120302803829401";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 34,48";"R$ 0,34";"R$ 34,14";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120302803829301";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 604,97";"R$ 5,93";"R$ 599,04";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120302803829101";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 266,44";"R$ 2,61";"R$ 263,83";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120202903829401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 646,62";"R$ 6,34";"R$ 640,28";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120202903829301";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 29,18";"R$ 0,29";"R$ 28,89";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120202903829201";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 36,54";"R$ 0,36";"R$ 36,18";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120202903829101";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 284,29";"R$ 2,79";"R$ 281,50";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120103003829401";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 1.424,19";"R$ 13,97";"R$ 1.410,22";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120103003829301";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 60,35";"R$ 0,59";"R$ 59,76";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120103003829201";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 77,73";"R$ 0,76";"R$ 76,97";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618120103003829101";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 261,32";"R$ 2,56";"R$ 258,76";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618113002803829401";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 614,65";"R$ 6,03";"R$ 608,62";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618113002803829301";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 97,38";"R$ 0,96";"R$ 96,42";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618113002803829101";"30/11/2018 00:00:00";"02/01/2019 00:00:00";"29";"R$ 108,21";"R$ 1,06";"R$ 107,15";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112902803829401";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 17,86";"R$ 0,17";"R$ 17,69";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112902803829301";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 477,78";"R$ 4,45";"R$ 473,33";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112902803829201";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 135,84";"R$ 1,27";"R$ 134,57";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112902803829101";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 29,18";"R$ 0,27";"R$ 28,91";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112802803829401";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 149,78";"R$ 1,25";"R$ 148,53";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112802803829301";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 48,62";"R$ 0,41";"R$ 48,21";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112802803829101";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 190,33";"R$ 1,59";"R$ 188,74";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112702903829401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 669,81";"R$ 5,59";"R$ 664,22";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112702903829301";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 53,75";"R$ 0,45";"R$ 53,30";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112702903829201";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 100,94";"R$ 0,84";"R$ 100,10";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112702903829101";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 101,70";"R$ 0,85";"R$ 100,85";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112602803829401";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 165,95";"R$ 1,30";"R$ 164,65";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112602803829201";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 221,62";"R$ 1,74";"R$ 219,88";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112602803829101";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 348,33";"R$ 2,74";"R$ 345,59";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112502903829401";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 744,94";"R$ 5,85";"R$ 739,09";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112502903829301";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 64,54";"R$ 0,51";"R$ 64,03";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112502903829101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 646,39";"R$ 5,08";"R$ 641,31";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112403003829301";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 139,66";"R$ 1,10";"R$ 138,56";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112403003829201";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 68,56";"R$ 0,54";"R$ 68,02";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112403003829101";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 835,24";"R$ 6,56";"R$ 828,68";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112302803829401";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 172,42";"R$ 1,35";"R$ 171,07";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
